,No DESIGNATION,Reussite,COMMENTAIRES
2129,299729645,False,[' gem  plus  metre en soout sans intermediaire tirage ficelle obligatoire dae na non éligible au dae decharge ']
2130,296858698,True,['  point de terminaison optique non existante installation complete ok en aerien passage au d sir du client tout est ok client satisfait  dae ok ']
2131,299229133,True,"['   suite mlail d orange = merci de cloturer le rendez vous du client car il a ule sa commande  ', 'merci de clrer le rendez vous du client car il a ulsa commande   ', 'gmgm cp laisse message vocal pour reprendre nouveau rdv des  fini apab   gem litige: dr probleme de regard litige: cp travaux sur conduite privative  le c cble adsl passe dans le mur sans gaine le client va demander au proprietaire de faire le n  cessaire pour passage de la fibre dae na non   éligible au dae']"
2132,299145884,True,['  point de terminaison optique existante malfaçon on plp non détectée  test ont ok  a ligne c t client     mutation  c t op   d charge  dae ok ']
2133,297660369,True,"['obtenu clt au  le    le clt informe que les tvs n ont pas encore ete realisees   clt doit recontacter son operateur apan gm cp obtenu client le   a  pour reprendre nouveau rdv des  fini   apaf client doit liberer la sie du câble et percer la mu', 'gm cp   obtenu client le   a  pour reprendre nouveau rdv des  fini   apaf  client doit liberer la sie du câble et percer la mur ', 'gmgm cp   obtenu client le   a  pour reprendre nouveau rdv des  fini   apaf  client doit liberer la sie du câble et percer la mur  ']"
2134,298151061,True,"['  point de terminaison optique non existante pose jrt au pmz  passage de c cble aerien   tour du b ctiment  ferme  pose point de terminaison optique     impossible d avoir meilleur signal    de perte sur chaque soudure  synchro ok dae ko mise a jour', 'gm lo obtenu clt le   au    repris rdv le   a partir de  apil']"
2135,299590749,True,"['  point de terminaison optique existante malfaçon on plp non détectée  plp ok dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
2136,299191881,True,['  point de terminaison optique non existante livrer une point de terminaison optique  delc ok crioc ok pe a rien  dae ok ']
2137,223446638,True,['  le client a des travaux a faire mais ne souhaite pas les realiser   confirmation que les gaines sont bouch es et inexistante pour certains c cble le proprietaire refuse tout travaux apparentapparent obligatoire dae na non éligible au dae']
2138,299174731,True,['  point de terminaison optique non existante installation aerien ok passage en facade cher le client et sur  poteau a l exterieur  de câbles point de terminaison optique installer dans salon a la demande du client  dae ok ']
2139,297471983,True,"['  point de terminaison optique non existante intervention ok   passage de c cble en aero souterrain point de terminaison optique au salon vu avec le client  dae ok ', 'gm lo obtenu cliente au  le     pris rdv le   entre  et  apmj', 'gm cp un rdv a ete repris par le technicien pour le   a  apsm  le client doit faire passer une gaine dans la partie privatives ', 'gm rv laisse message vocal le   au     pour confirmation de rdv le   a partir de  apcc']"
2140,296302491,True,['  point de terminaison optique non existante installation complete ok en aero souterrain passage câble au desir du client tout est ok client satisfait  dae ok ']
2141,299556126,False,"['laisse message vocal le   pour informer client de contacter le  pour reprise de rdv dossier hors delais apsm gem  dae na non eéligible au dae client appeler plusieurs fois et pas de nom a l interphone', 'gm laisse message vocal au   le   a  pour reprise de rdv   apte', 'gm rv obtenu client le   a  sur le  rdv repris pour le   a partir de  apsp', 'gm client injoignable  message vocal  laisse  le    pour reprendre rdv du     ke ', 'gm client injoignable  message laisse  le    pour pour reperdre un nouveau rdv a partir de      ke ']"
2142,299771092,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp immeubles delc ok brhement de la jarretiere au pm installation conforme  dae ok ']
2143,299174740,False,['suite appel prealable  client veut ule sa commande']
2144,297070203,True,"['  point de terminaison optique non existante dae ok  prod en aerien  ok point de terminaison optique tableau vu avec client tout est fonctionnel', ' gem litige: mc besoin nacelle passage du c cble en aerien  dae na non   éligible au dae', 'gm  cliente obtenue au  le   a : pour reprise de rdv pour le   a partir de : apjb', 'gm clt injoignable   msg laisse pour reprise de rdv  ']"
2145,299779375,True,['  point de terminaison optique existante malfaçon on plp non détectée  plp valid e point de branchemento ok tube rouge fibre blhe pm ok ro ok dae ok ']
2146,298671690,True,['  point de terminaison optique non existante poser câble aerien poser point de terminaison optique delc ok dae ok ']
2147,298673177,True,"['  point de terminaison optique non existante pose  de  point de branchement  tube rouge fibre blhe pm droite slot   numero de d charge :  dae ok ', ""gm au laisse message vocal au    le     a  pour reprendre nouveau rdv   apaf  gem litige: au besoin d'une permission de voirie besoin d arr  te de circulation au  rue des   coles a lanhouarneau chambre en pleine milieu de la route voir photos  dae na non   éligible au dae"", 'gm  suite appel cliente le     pris rdv le   entre  et  apmj']"
2148,299140517,True,"['  point de terminaison optique existante malfaçon on plp non détectée  plp ok dae ok ', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
2149,297582875,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apmb gm cp  gem  travaux sur regard intermediaire  dae na non éligible au dae', 'gm ab un rdv a ete repris par le technicien pour le   a partir de   apab  suite un appel telephonique la cliente ma confirme que son rendez vous est planifie pour le vendredi   ', 'gm cp  gem litige: dr probleme de regard travaux sur regard intermediaire  dae na non   éligible au dae']"
2150,296506335,True,['  point de terminaison optique non existante point de terminaison optique installer dans le salon avec un signal conforme  dae ok ']
2151,298097669,False,"[' câble client enterre besoin de', 'gm intervention en cours', 'gm cp envoye sms au    a  pour reprendre nouveau rdv des  fini apab   gem litige: dr probleme de regard litige: dr probl  me de regard  regard intermediaire introuvable ou trop profond pour d  terminer son emplacement exacte c a  de chez le client  dae na non   éligible au dae', 'gm rv   obtenu client au   le    a :  rdv repris pour le   a partir de :  aphb', 'gm dostech probleme de passage aiguille  mon aiguille bloque environ   metre de regard vers la route  ou la trhee a ete faite  voir photo dans le crioc  decharge :       ', 'gm dostech probleme de passage aiguille  mon aiguille bloque environ   metre de regard vers la route  ou la trhee a ete faite  voir photo dans le crioc  decharge :    ', 'gm dostech probleme de passage aiguille  mon aiguille bloque environ   metre de regard vers la route  ou la trhee a ete faite  voir photo dans le crioc  decharge :   ', 'gm dostech probleme de passage aiguille  mon aiguille bloque environ   metre de regard vers la route  ou la trhee a ete faite  voir photo dans le crioc  decharge :   ']"
2152,298151062,False,"['   effacement de reseau dans toute la rue dans qq jours (r seau enterr )  le client va rappeler des que les travaux sont faits  num laiss   num d charge chec  :  dae na n', 'gm un rdv a ete repris par le technicien pour le   a partir de  apsp  fourreau bouche le client va realiser des travaux rdv repris avec client a partir de  le   ', 'gm cp  laisse  message vocal  au   le     a  pour reprendre nouveau rdv des  fini   apaf  effacement de reseau dans toute la rue dans qq jours (reseau enterre)  le client va rappeler des que les travaux sont faits  num laisse']"
2153,296726717,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apmb laisse message vocal au   pour reprendre nouveau rdv des  fini aple client doit poser une nouvelle gaine et des regards entre arrive de ligne et pieds du poteau de raccordementordement', 'laisse message vocal au     pour reprendre nouveau rdv des  fini aple client doit poser une nouvelle gaine et des regards entre arrive de ligne et pieds du poteau de raccordementordement ']"
2154,297136734,True,['  point de terminaison optique non existante pause jarretiere pm passage de  m tre de fibre pose point de terminaison optique test ok  dae ok ']
2155,299885459,True,['  point de terminaison optique non existante pose jrt pm +installation kit  exterieur  dae ok ']
2156,299174751,True,['  point de terminaison optique non existante installation realis en aerean  de c cble point de terminaison optique dans le salon a la demande de client  dae ok ']
2157,223220494,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apmb gm cp  le client m a fait savoir ce matin qu elle n a pas pu obtenir la cle du local pm impossible donc de faire le raccordementordement', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', 'gm cp  gem litige: ic installation inaccessible cause client besoin clef du local fibre  la cliente va faire le necessaire pour le samedi  a   dae na non  ?  éligible au dae', ""gm cp  le client m'a fait savoir ce matin qu'elle n'a pas pu obtenir la cle du local pm  impossible donc de faire le raccordementordement ""]"
